Algoritmo,Tamano_Matriz,Num_Hilos,Repeticion,Tiempo_usec
mmClasicaFork,1500,16,12,4527686
mmClasicaFork,1500,16,13,4416720
mmClasicaFork,1500,16,14,4482770
mmClasicaFork,1500,16,15,4507472
mmClasicaFork,1500,16,16,4460016
mmClasicaFork,1500,16,17,4497116
mmClasicaFork,1500,16,18,4508624
mmClasicaFork,1500,16,19,4370213
mmClasicaFork,1500,16,20,4364560
mmClasicaFork,1500,16,21,4592507
mmClasicaFork,1500,16,22,4534737
mmClasicaFork,1500,16,23,4547357
mmClasicaFork,1500,16,24,4416636
mmClasicaFork,1500,16,25,4664556
mmClasicaFork,1500,16,26,4499489
mmClasicaFork,1500,16,27,4589759
mmClasicaFork,1500,16,28,4454457
mmClasicaFork,1500,16,29,4291862
mmClasicaFork,1500,16,30,3816795
mmClasicaOpenMP,100,1,1,781
mmClasicaOpenMP,100,1,2,2202
mmClasicaOpenMP,100,1,3,2194
mmClasicaOpenMP,100,1,4,1929
mmClasicaOpenMP,100,1,5,2440
mmClasicaOpenMP,100,1,6,2216
mmClasicaOpenMP,100,1,7,2322
mmClasicaOpenMP,100,1,8,3027
mmClasicaOpenMP,100,1,9,1583
mmClasicaOpenMP,100,1,10,1749
mmClasicaOpenMP,100,1,11,2153
mmClasicaOpenMP,100,1,12,1913
mmClasicaOpenMP,100,1,13,1922
mmClasicaOpenMP,100,1,14,2260
mmClasicaOpenMP,100,1,15,2398
mmClasicaOpenMP,100,1,16,2040
mmClasicaOpenMP,100,1,17,2313
mmClasicaOpenMP,100,1,18,2042
mmClasicaOpenMP,100,1,19,2178
mmClasicaOpenMP,100,1,20,2170
mmClasicaOpenMP,100,1,21,1883
mmClasicaOpenMP,100,1,22,1956
mmClasicaOpenMP,100,1,23,2065
mmClasicaOpenMP,100,1,24,2257
mmClasicaOpenMP,100,1,25,2194
mmClasicaOpenMP,100,1,26,2017
mmClasicaOpenMP,100,1,27,2128
mmClasicaOpenMP,100,1,28,1708
mmClasicaOpenMP,100,1,29,2039
mmClasicaOpenMP,100,1,30,1950
mmClasicaOpenMP,100,2,1,1623
mmClasicaOpenMP,100,2,2,1415
mmClasicaOpenMP,100,2,3,1165
mmClasicaOpenMP,100,2,4,2101
mmClasicaOpenMP,100,2,5,1373
mmClasicaOpenMP,100,2,6,1498
mmClasicaOpenMP,100,2,7,4724
mmClasicaOpenMP,100,2,8,5744
mmClasicaOpenMP,100,2,9,1139
mmClasicaOpenMP,100,2,10,1053
mmClasicaOpenMP,100,2,11,1089
mmClasicaOpenMP,100,2,12,1336
mmClasicaOpenMP,100,2,13,1450
mmClasicaOpenMP,100,2,14,1296
mmClasicaOpenMP,100,2,15,1445
mmClasicaOpenMP,100,2,16,1410
mmClasicaOpenMP,100,2,17,1316
mmClasicaOpenMP,100,2,18,1405
mmClasicaOpenMP,100,2,19,1576
mmClasicaOpenMP,100,2,20,1533
mmClasicaOpenMP,100,2,21,1535
mmClasicaOpenMP,100,2,22,1256
mmClasicaOpenMP,100,2,23,1288
mmClasicaOpenMP,100,2,24,1242
mmClasicaOpenMP,100,2,25,1291
mmClasicaOpenMP,100,2,26,1216
mmClasicaOpenMP,100,2,27,1547
mmClasicaOpenMP,100,2,28,1561
mmClasicaOpenMP,100,2,29,2032
mmClasicaOpenMP,100,2,30,1404
mmClasicaOpenMP,100,4,1,1355
mmClasicaOpenMP,100,4,2,5175
mmClasicaOpenMP,100,4,3,2630
mmClasicaOpenMP,100,4,4,4983
mmClasicaOpenMP,100,4,5,6486
mmClasicaOpenMP,100,4,6,6774
mmClasicaOpenMP,100,4,7,956
mmClasicaOpenMP,100,4,8,960
mmClasicaOpenMP,100,4,9,1202
mmClasicaOpenMP,100,4,10,1722
mmClasicaOpenMP,100,4,11,1236
mmClasicaOpenMP,100,4,12,1016
mmClasicaOpenMP,100,4,13,1101
mmClasicaOpenMP,100,4,14,1131
mmClasicaOpenMP,100,4,15,1528
mmClasicaOpenMP,100,4,16,1044
mmClasicaOpenMP,100,4,17,1387
mmClasicaOpenMP,100,4,18,1002
mmClasicaOpenMP,100,4,19,1156
mmClasicaOpenMP,100,4,20,1037
mmClasicaOpenMP,100,4,21,1060
mmClasicaOpenMP,100,4,22,1001
mmClasicaOpenMP,100,4,23,1459
mmClasicaOpenMP,100,4,24,1265
mmClasicaOpenMP,100,4,25,1021
mmClasicaOpenMP,100,4,26,1349
mmClasicaOpenMP,100,4,27,1289
mmClasicaOpenMP,100,4,28,1684
mmClasicaOpenMP,100,4,29,1448
mmClasicaOpenMP,100,4,30,1337
mmClasicaOpenMP,100,8,1,1724
mmClasicaOpenMP,100,8,2,1830
mmClasicaOpenMP,100,8,3,1436
mmClasicaOpenMP,100,8,4,2215
mmClasicaOpenMP,100,8,5,1665
mmClasicaOpenMP,100,8,6,4304
mmClasicaOpenMP,100,8,7,1428
mmClasicaOpenMP,100,8,8,1389
mmClasicaOpenMP,100,8,9,1638
mmClasicaOpenMP,100,8,10,1672
mmClasicaOpenMP,100,8,11,1453
mmClasicaOpenMP,100,8,12,2248
mmClasicaOpenMP,100,8,13,1417
mmClasicaOpenMP,100,8,14,1556
mmClasicaOpenMP,100,8,15,1498
mmClasicaOpenMP,100,8,16,1458
mmClasicaOpenMP,100,8,17,1596
mmClasicaOpenMP,100,8,18,1813
mmClasicaOpenMP,100,8,19,1999
mmClasicaOpenMP,100,8,20,1418
mmClasicaOpenMP,100,8,21,1842
mmClasicaOpenMP,100,8,22,1689
mmClasicaOpenMP,100,8,23,1783
mmClasicaOpenMP,100,8,24,1746
mmClasicaOpenMP,100,8,25,1648
mmClasicaOpenMP,100,8,26,1555
mmClasicaOpenMP,100,8,27,1550
mmClasicaOpenMP,100,8,28,1694
mmClasicaOpenMP,100,8,29,1540
mmClasicaOpenMP,100,8,30,1514
mmClasicaOpenMP,100,12,1,1795
mmClasicaOpenMP,100,12,2,1874
mmClasicaOpenMP,100,12,3,2183
mmClasicaOpenMP,100,12,4,2664
mmClasicaOpenMP,100,12,5,2925
mmClasicaOpenMP,100,12,6,7981
mmClasicaOpenMP,100,12,7,1688
mmClasicaOpenMP,100,12,8,1355
mmClasicaOpenMP,100,12,9,1895
mmClasicaOpenMP,100,12,10,2037
mmClasicaOpenMP,100,12,11,1856
mmClasicaOpenMP,100,12,12,2024
mmClasicaOpenMP,100,12,13,1983
mmClasicaOpenMP,100,12,14,1940
mmClasicaOpenMP,100,12,15,1866
mmClasicaOpenMP,100,12,16,1827
mmClasicaOpenMP,100,12,17,1706
mmClasicaOpenMP,100,12,18,2136
mmClasicaOpenMP,100,12,19,2007
mmClasicaOpenMP,100,12,20,2069
mmClasicaOpenMP,100,12,21,1907
mmClasicaOpenMP,100,12,22,2577
mmClasicaOpenMP,100,12,23,1913
mmClasicaOpenMP,100,12,24,2436
mmClasicaOpenMP,100,12,25,2297
mmClasicaOpenMP,100,12,26,1976
mmClasicaOpenMP,100,12,27,1891
mmClasicaOpenMP,100,12,28,1821
mmClasicaOpenMP,100,12,29,1889
mmClasicaOpenMP,100,12,30,1937
mmClasicaOpenMP,100,16,1,2886
mmClasicaOpenMP,100,16,2,2367
mmClasicaOpenMP,100,16,3,2478
mmClasicaOpenMP,100,16,4,2453
mmClasicaOpenMP,100,16,5,3081
mmClasicaOpenMP,100,16,6,3503
mmClasicaOpenMP,100,16,7,2323
mmClasicaOpenMP,100,16,8,2046
mmClasicaOpenMP,100,16,9,2136
mmClasicaOpenMP,100,16,10,2229
mmClasicaOpenMP,100,16,11,1829
mmClasicaOpenMP,100,16,12,3073
mmClasicaOpenMP,100,16,13,2535
mmClasicaOpenMP,100,16,14,2695
mmClasicaOpenMP,100,16,15,2496
mmClasicaOpenMP,100,16,16,2140
mmClasicaOpenMP,100,16,17,2093
mmClasicaOpenMP,100,16,18,2107
mmClasicaOpenMP,100,16,19,1966
mmClasicaOpenMP,100,16,20,2864
mmClasicaOpenMP,100,16,21,2055
mmClasicaOpenMP,100,16,22,2621
mmClasicaOpenMP,100,16,23,3028
mmClasicaOpenMP,100,16,24,2598
mmClasicaOpenMP,100,16,25,2261
mmClasicaOpenMP,100,16,26,2558
mmClasicaOpenMP,100,16,27,2418
mmClasicaOpenMP,100,16,28,2157
mmClasicaOpenMP,100,16,29,2120
mmClasicaOpenMP,100,16,30,2304
mmClasicaOpenMP,500,1,1,166649
mmClasicaOpenMP,500,1,2,166529
mmClasicaOpenMP,500,1,3,133098
mmClasicaOpenMP,500,1,4,162392
mmClasicaOpenMP,500,1,5,137263
mmClasicaOpenMP,500,1,6,159305
mmClasicaOpenMP,500,1,7,166184
mmClasicaOpenMP,500,1,8,165918
mmClasicaOpenMP,500,1,9,160503
mmClasicaOpenMP,500,1,10,133101
mmClasicaOpenMP,500,1,11,241749
mmClasicaOpenMP,500,1,12,182526
mmClasicaOpenMP,500,1,13,118510
mmClasicaOpenMP,500,1,14,172554
mmClasicaOpenMP,500,1,15,129339
mmClasicaOpenMP,500,1,16,165141
mmClasicaOpenMP,500,1,17,118052
mmClasicaOpenMP,500,1,18,156955
mmClasicaOpenMP,500,1,19,152911
mmClasicaOpenMP,500,1,20,151306
mmClasicaOpenMP,500,1,21,122950
mmClasicaOpenMP,500,1,22,118540
mmClasicaOpenMP,500,1,23,150840
mmClasicaOpenMP,500,1,24,150277
mmClasicaOpenMP,500,1,25,153430
mmClasicaOpenMP,500,1,26,118253
mmClasicaOpenMP,500,1,27,127986
mmClasicaOpenMP,500,1,28,120808
mmClasicaOpenMP,500,1,29,177366
mmClasicaOpenMP,500,1,30,167774
mmClasicaOpenMP,500,2,1,112560
mmClasicaOpenMP,500,2,2,105859
mmClasicaOpenMP,500,2,3,115531
mmClasicaOpenMP,500,2,4,112748
mmClasicaOpenMP,500,2,5,115520
mmClasicaOpenMP,500,2,6,113481
mmClasicaOpenMP,500,2,7,133702
mmClasicaOpenMP,500,2,8,112985
mmClasicaOpenMP,500,2,9,112558
mmClasicaOpenMP,500,2,10,136982
mmClasicaOpenMP,500,2,11,119661
mmClasicaOpenMP,500,2,12,130253
mmClasicaOpenMP,500,2,13,112012
mmClasicaOpenMP,500,2,14,125487
mmClasicaOpenMP,500,2,15,111137
mmClasicaOpenMP,500,2,16,113800
mmClasicaOpenMP,500,2,17,108839
mmClasicaOpenMP,500,2,18,111519
mmClasicaOpenMP,500,2,19,111547
mmClasicaOpenMP,500,2,20,111052
mmClasicaOpenMP,500,2,21,115048
mmClasicaOpenMP,500,2,22,110845
mmClasicaOpenMP,500,2,23,115136
mmClasicaOpenMP,500,2,24,124238
mmClasicaOpenMP,500,2,25,108056
mmClasicaOpenMP,500,2,26,117736
mmClasicaOpenMP,500,2,27,113050
mmClasicaOpenMP,500,2,28,114634
mmClasicaOpenMP,500,2,29,108045
mmClasicaOpenMP,500,2,30,116639
mmClasicaOpenMP,500,4,1,87326
mmClasicaOpenMP,500,4,2,70626
mmClasicaOpenMP,500,4,3,71711
mmClasicaOpenMP,500,4,4,65430
mmClasicaOpenMP,500,4,5,70273
mmClasicaOpenMP,500,4,6,78823
mmClasicaOpenMP,500,4,7,69136
mmClasicaOpenMP,500,4,8,74455
mmClasicaOpenMP,500,4,9,72704
mmClasicaOpenMP,500,4,10,69699
mmClasicaOpenMP,500,4,11,71672
mmClasicaOpenMP,500,4,12,74257
mmClasicaOpenMP,500,4,13,68376
mmClasicaOpenMP,500,4,14,75936
mmClasicaOpenMP,500,4,15,68809
mmClasicaOpenMP,500,4,16,71599
mmClasicaOpenMP,500,4,17,73776
mmClasicaOpenMP,500,4,18,68581
mmClasicaOpenMP,500,4,19,73280
mmClasicaOpenMP,500,4,20,81493
mmClasicaOpenMP,500,4,21,72821
mmClasicaOpenMP,500,4,22,73748
mmClasicaOpenMP,500,4,23,69565
mmClasicaOpenMP,500,4,24,73174
mmClasicaOpenMP,500,4,25,72908
mmClasicaOpenMP,500,4,26,77660
mmClasicaOpenMP,500,4,27,66489
mmClasicaOpenMP,500,4,28,72801
mmClasicaOpenMP,500,4,29,69542
mmClasicaOpenMP,500,4,30,90209
mmClasicaOpenMP,500,8,1,78091
mmClasicaOpenMP,500,8,2,74984
mmClasicaOpenMP,500,8,3,66887
mmClasicaOpenMP,500,8,4,62624
mmClasicaOpenMP,500,8,5,65599
mmClasicaOpenMP,500,8,6,62453
mmClasicaOpenMP,500,8,7,60189
mmClasicaOpenMP,500,8,8,71520
mmClasicaOpenMP,500,8,9,67577
mmClasicaOpenMP,500,8,10,67318
mmClasicaOpenMP,500,8,11,68943
mmClasicaOpenMP,500,8,12,72350
mmClasicaOpenMP,500,8,13,67239
mmClasicaOpenMP,500,8,14,67755
mmClasicaOpenMP,500,8,15,64366
mmClasicaOpenMP,500,8,16,65823
mmClasicaOpenMP,500,8,17,63966
mmClasicaOpenMP,500,8,18,69045
mmClasicaOpenMP,500,8,19,62821
mmClasicaOpenMP,500,8,20,71674
mmClasicaOpenMP,500,8,21,69325
mmClasicaOpenMP,500,8,22,67405
mmClasicaOpenMP,500,8,23,65253
mmClasicaOpenMP,500,8,24,69184
mmClasicaOpenMP,500,8,25,74347
mmClasicaOpenMP,500,8,26,66206
mmClasicaOpenMP,500,8,27,62554
mmClasicaOpenMP,500,8,28,64772
mmClasicaOpenMP,500,8,29,69479
mmClasicaOpenMP,500,8,30,72874
mmClasicaOpenMP,500,12,1,75109
mmClasicaOpenMP,500,12,2,61951
mmClasicaOpenMP,500,12,3,60418
mmClasicaOpenMP,500,12,4,72688
mmClasicaOpenMP,500,12,5,66941
mmClasicaOpenMP,500,12,6,67372
mmClasicaOpenMP,500,12,7,60051
mmClasicaOpenMP,500,12,8,66958
mmClasicaOpenMP,500,12,9,59391
mmClasicaOpenMP,500,12,10,68082
mmClasicaOpenMP,500,12,11,62177
mmClasicaOpenMP,500,12,12,67517
mmClasicaOpenMP,500,12,13,59775
mmClasicaOpenMP,500,12,14,69474
mmClasicaOpenMP,500,12,15,65174
mmClasicaOpenMP,500,12,16,56928
mmClasicaOpenMP,500,12,17,71199
mmClasicaOpenMP,500,12,18,65984
mmClasicaOpenMP,500,12,19,66668
mmClasicaOpenMP,500,12,20,70993
mmClasicaOpenMP,500,12,21,63197
mmClasicaOpenMP,500,12,22,62169
mmClasicaOpenMP,500,12,23,61008
mmClasicaOpenMP,500,12,24,69444
mmClasicaOpenMP,500,12,25,65557
mmClasicaOpenMP,500,12,26,61289
mmClasicaOpenMP,500,12,27,73267
mmClasicaOpenMP,500,12,28,68344
mmClasicaOpenMP,500,12,29,63862
mmClasicaOpenMP,500,12,30,70336
mmClasicaOpenMP,500,16,1,73666
mmClasicaOpenMP,500,16,2,61115
mmClasicaOpenMP,500,16,3,65210
mmClasicaOpenMP,500,16,4,63691
mmClasicaOpenMP,500,16,5,66270
mmClasicaOpenMP,500,16,6,64378
mmClasicaOpenMP,500,16,7,63079
mmClasicaOpenMP,500,16,8,75144
mmClasicaOpenMP,500,16,9,62344
mmClasicaOpenMP,500,16,10,66463
mmClasicaOpenMP,500,16,11,69060
mmClasicaOpenMP,500,16,12,66068
mmClasicaOpenMP,500,16,13,67925
mmClasicaOpenMP,500,16,14,61712
mmClasicaOpenMP,500,16,15,58978
mmClasicaOpenMP,500,16,16,76639
mmClasicaOpenMP,500,16,17,63996
mmClasicaOpenMP,500,16,18,66239
mmClasicaOpenMP,500,16,19,62279
mmClasicaOpenMP,500,16,20,65985
mmClasicaOpenMP,500,16,21,68632
mmClasicaOpenMP,500,16,22,62638
mmClasicaOpenMP,500,16,23,63077
mmClasicaOpenMP,500,16,24,64198
mmClasicaOpenMP,500,16,25,64708
mmClasicaOpenMP,500,16,26,65177
mmClasicaOpenMP,500,16,27,58987
mmClasicaOpenMP,500,16,28,71207
mmClasicaOpenMP,500,16,29,67397
mmClasicaOpenMP,500,16,30,67355
mmClasicaOpenMP,1000,1,1,1491367
mmClasicaOpenMP,1000,1,2,1396375
mmClasicaOpenMP,1000,1,3,1474532
mmClasicaOpenMP,1000,1,4,1436611
mmClasicaOpenMP,1000,1,5,1505767
mmClasicaOpenMP,1000,1,6,1389017
mmClasicaOpenMP,1000,1,7,1581834
mmClasicaOpenMP,1000,1,8,1534926
mmClasicaOpenMP,1000,1,9,1497691
mmClasicaOpenMP,1000,1,10,1417533
mmClasicaOpenMP,1000,1,11,1437347
mmClasicaOpenMP,1000,1,12,1755311
mmClasicaOpenMP,1000,1,13,1470049
mmClasicaOpenMP,1000,1,14,1848387
mmClasicaOpenMP,1000,1,15,1451277
mmClasicaOpenMP,1000,1,16,1383055
mmClasicaOpenMP,1000,1,17,1697176
mmClasicaOpenMP,1000,1,18,1767297
mmClasicaOpenMP,1000,1,19,1481449
mmClasicaOpenMP,1000,1,20,1434680
mmClasicaOpenMP,1000,1,21,1440657
mmClasicaOpenMP,1000,1,22,1444878
mmClasicaOpenMP,1000,1,23,1467410
mmClasicaOpenMP,1000,1,24,1460021
mmClasicaOpenMP,1000,1,25,1670595
mmClasicaOpenMP,1000,1,26,1377411
mmClasicaOpenMP,1000,1,27,1455478
mmClasicaOpenMP,1000,1,28,1456772
mmClasicaOpenMP,1000,1,29,1392087
mmClasicaOpenMP,1000,1,30,1406548
mmClasicaOpenMP,1000,2,1,850585
mmClasicaOpenMP,1000,2,2,760435
mmClasicaOpenMP,1000,2,3,811892
mmClasicaOpenMP,1000,2,4,754948
mmClasicaOpenMP,1000,2,5,790592
mmClasicaOpenMP,1000,2,6,856634
mmClasicaOpenMP,1000,2,7,839506
mmClasicaOpenMP,1000,2,8,825116
mmClasicaOpenMP,1000,2,9,899653
mmClasicaOpenMP,1000,2,10,726243
mmClasicaOpenMP,1000,2,11,775072
mmClasicaOpenMP,1000,2,12,728225
mmClasicaOpenMP,1000,2,13,784237
mmClasicaOpenMP,1000,2,14,885263
mmClasicaOpenMP,1000,2,15,739300
mmClasicaOpenMP,1000,2,16,846592
mmClasicaOpenMP,1000,2,17,739850
mmClasicaOpenMP,1000,2,18,830016
mmClasicaOpenMP,1000,2,19,747931
mmClasicaOpenMP,1000,2,20,719346
mmClasicaOpenMP,1000,2,21,782722
mmClasicaOpenMP,1000,2,22,749754
mmClasicaOpenMP,1000,2,23,822801
mmClasicaOpenMP,1000,2,24,666656
mmClasicaOpenMP,1000,2,25,777034
mmClasicaOpenMP,1000,2,26,740610
mmClasicaOpenMP,1000,2,27,741659
mmClasicaOpenMP,1000,2,28,686537
mmClasicaOpenMP,1000,2,29,942148
mmClasicaOpenMP,1000,2,30,1046422
mmClasicaOpenMP,1000,4,1,403255
mmClasicaOpenMP,1000,4,2,414093
mmClasicaOpenMP,1000,4,3,396989
mmClasicaOpenMP,1000,4,4,428908
mmClasicaOpenMP,1000,4,5,400215
mmClasicaOpenMP,1000,4,6,419176
mmClasicaOpenMP,1000,4,7,398753
mmClasicaOpenMP,1000,4,8,408705
mmClasicaOpenMP,1000,4,9,480592
mmClasicaOpenMP,1000,4,10,449951
mmClasicaOpenMP,1000,4,11,409692
mmClasicaOpenMP,1000,4,12,404107
mmClasicaOpenMP,1000,4,13,411563
mmClasicaOpenMP,1000,4,14,394747
mmClasicaOpenMP,1000,4,15,444998
mmClasicaOpenMP,1000,4,16,385066
mmClasicaOpenMP,1000,4,17,465983
mmClasicaOpenMP,1000,4,18,425733
mmClasicaOpenMP,1000,4,19,412092
mmClasicaOpenMP,1000,4,20,411853
mmClasicaOpenMP,1000,4,21,417060
mmClasicaOpenMP,1000,4,22,425002
mmClasicaOpenMP,1000,4,23,395079
mmClasicaOpenMP,1000,4,24,418592
mmClasicaOpenMP,1000,4,25,415915
mmClasicaOpenMP,1000,4,26,430979
mmClasicaOpenMP,1000,4,27,433323
mmClasicaOpenMP,1000,4,28,445295
mmClasicaOpenMP,1000,4,29,466410
mmClasicaOpenMP,1000,4,30,397694
mmClasicaOpenMP,1000,8,1,372905
mmClasicaOpenMP,1000,8,2,400383
mmClasicaOpenMP,1000,8,3,378807
mmClasicaOpenMP,1000,8,4,379752
mmClasicaOpenMP,1000,8,5,379431
mmClasicaOpenMP,1000,8,6,396368
mmClasicaOpenMP,1000,8,7,405592
mmClasicaOpenMP,1000,8,8,381402
mmClasicaOpenMP,1000,8,9,425487
mmClasicaOpenMP,1000,8,10,421715
mmClasicaOpenMP,1000,8,11,405479
mmClasicaOpenMP,1000,8,12,389886
mmClasicaOpenMP,1000,8,13,439895
mmClasicaOpenMP,1000,8,14,406496
mmClasicaOpenMP,1000,8,15,392009
mmClasicaOpenMP,1000,8,16,385568
mmClasicaOpenMP,1000,8,17,418297
mmClasicaOpenMP,1000,8,18,383197
mmClasicaOpenMP,1000,8,19,396330
mmClasicaOpenMP,1000,8,20,395382
mmClasicaOpenMP,1000,8,21,404038
mmClasicaOpenMP,1000,8,22,420303
mmClasicaOpenMP,1000,8,23,425372
mmClasicaOpenMP,1000,8,24,398433
mmClasicaOpenMP,1000,8,25,410120
mmClasicaOpenMP,1000,8,26,400818
mmClasicaOpenMP,1000,8,27,376839
mmClasicaOpenMP,1000,8,28,388485
mmClasicaOpenMP,1000,8,29,382875
mmClasicaOpenMP,1000,8,30,420993
mmClasicaOpenMP,1000,12,1,406708
mmClasicaOpenMP,1000,12,2,402419
mmClasicaOpenMP,1000,12,3,406565
mmClasicaOpenMP,1000,12,4,418867
mmClasicaOpenMP,1000,12,5,411063
mmClasicaOpenMP,1000,12,6,380899
mmClasicaOpenMP,1000,12,7,380269
mmClasicaOpenMP,1000,12,8,425336
mmClasicaOpenMP,1000,12,9,412437
mmClasicaOpenMP,1000,12,10,386395
mmClasicaOpenMP,1000,12,11,395047
mmClasicaOpenMP,1000,12,12,399665
mmClasicaOpenMP,1000,12,13,405587
mmClasicaOpenMP,1000,12,14,391410
mmClasicaOpenMP,1000,12,15,436673
mmClasicaOpenMP,1000,12,16,402274
mmClasicaOpenMP,1000,12,17,396717
mmClasicaOpenMP,1000,12,18,398575
mmClasicaOpenMP,1000,12,19,392781
mmClasicaOpenMP,1000,12,20,387979
mmClasicaOpenMP,1000,12,21,400433
mmClasicaOpenMP,1000,12,22,388265
mmClasicaOpenMP,1000,12,23,357800
mmClasicaOpenMP,1000,12,24,376249
mmClasicaOpenMP,1000,12,25,409212
mmClasicaOpenMP,1000,12,26,389093
mmClasicaOpenMP,1000,12,27,385755
mmClasicaOpenMP,1000,12,28,411461
mmClasicaOpenMP,1000,12,29,393136
mmClasicaOpenMP,1000,12,30,367865
mmClasicaOpenMP,1000,16,1,392061
mmClasicaOpenMP,1000,16,2,392778
mmClasicaOpenMP,1000,16,3,388332
mmClasicaOpenMP,1000,16,4,386709
mmClasicaOpenMP,1000,16,5,394524
mmClasicaOpenMP,1000,16,6,381306
mmClasicaOpenMP,1000,16,7,393597
mmClasicaOpenMP,1000,16,8,395358
mmClasicaOpenMP,1000,16,9,411526
mmClasicaOpenMP,1000,16,10,396213
mmClasicaOpenMP,1000,16,11,413887
mmClasicaOpenMP,1000,16,12,384742
mmClasicaOpenMP,1000,16,13,374377
mmClasicaOpenMP,1000,16,14,397996
mmClasicaOpenMP,1000,16,15,379167
mmClasicaOpenMP,1000,16,16,379715
mmClasicaOpenMP,1000,16,17,392358
mmClasicaOpenMP,1000,16,18,380910
mmClasicaOpenMP,1000,16,19,374447
mmClasicaOpenMP,1000,16,20,393846
mmClasicaOpenMP,1000,16,21,428887
mmClasicaOpenMP,1000,16,22,398581
mmClasicaOpenMP,1000,16,23,390774
mmClasicaOpenMP,1000,16,24,374135
mmClasicaOpenMP,1000,16,25,393692
mmClasicaOpenMP,1000,16,26,356118
mmClasicaOpenMP,1000,16,27,388692
mmClasicaOpenMP,1000,16,28,388423
mmClasicaOpenMP,1000,16,29,350805
mmClasicaOpenMP,1000,16,30,384880
mmClasicaOpenMP,1500,1,1,5201165
mmClasicaOpenMP,1500,1,2,5153552
mmClasicaOpenMP,1500,1,3,4258002
mmClasicaOpenMP,1500,1,4,4373023
mmClasicaOpenMP,1500,1,5,4935611
mmClasicaOpenMP,1500,1,6,5331943
mmClasicaOpenMP,1500,1,7,4297295
mmClasicaOpenMP,1500,1,8,4183401
mmClasicaOpenMP,1500,1,9,4124551
mmClasicaOpenMP,1500,1,10,5064933
mmClasicaOpenMP,1500,1,11,5129935
mmClasicaOpenMP,1500,1,12,5034614
mmClasicaOpenMP,1500,1,13,5272508
mmClasicaOpenMP,1500,1,14,4953192
mmClasicaOpenMP,1500,1,15,5071476
mmClasicaOpenMP,1500,1,16,5011834
mmClasicaOpenMP,1500,1,17,6084488
mmClasicaOpenMP,1500,1,18,5421620
mmClasicaOpenMP,1500,1,19,4606880
mmClasicaOpenMP,1500,1,20,4669959
mmClasicaOpenMP,1500,1,21,4716508
mmClasicaOpenMP,1500,1,22,4197722
mmClasicaOpenMP,1500,1,23,5876742
mmClasicaOpenMP,1500,1,24,5724077
mmClasicaOpenMP,1500,1,25,5249448
mmClasicaOpenMP,1500,1,26,5184005
mmClasicaOpenMP,1500,1,27,5244872
mmClasicaOpenMP,1500,1,28,4795334
mmClasicaOpenMP,1500,1,29,4994360
mmClasicaOpenMP,1500,1,30,5610216
mmClasicaOpenMP,1500,2,1,2535893
mmClasicaOpenMP,1500,2,2,2642371
mmClasicaOpenMP,1500,2,3,2645896
mmClasicaOpenMP,1500,2,4,2763347
mmClasicaOpenMP,1500,2,5,2858962
mmClasicaOpenMP,1500,2,6,2987521
mmClasicaOpenMP,1500,2,7,2514651
mmClasicaOpenMP,1500,2,8,2757863
mmClasicaOpenMP,1500,2,9,2604730
mmClasicaOpenMP,1500,2,10,2757500
mmClasicaOpenMP,1500,2,11,2491812
mmClasicaOpenMP,1500,2,12,2460548
mmClasicaOpenMP,1500,2,13,2429632
mmClasicaOpenMP,1500,2,14,2707806
mmClasicaOpenMP,1500,2,15,3119496
mmClasicaOpenMP,1500,2,16,3072859
mmClasicaOpenMP,1500,2,17,2478242
mmClasicaOpenMP,1500,2,18,2974338
mmClasicaOpenMP,1500,2,19,2690945
mmClasicaOpenMP,1500,2,20,2611087
mmClasicaOpenMP,1500,2,21,3640103
mmClasicaOpenMP,1500,2,22,2588837
mmClasicaOpenMP,1500,2,23,2583764
mmClasicaOpenMP,1500,2,24,2532605
mmClasicaOpenMP,1500,2,25,2665698
mmClasicaOpenMP,1500,2,26,2654964
mmClasicaOpenMP,1500,2,27,2863291
mmClasicaOpenMP,1500,2,28,3323773
mmClasicaOpenMP,1500,2,29,2535928
mmClasicaOpenMP,1500,2,30,2681210
mmClasicaOpenMP,1500,4,1,1220913
mmClasicaOpenMP,1500,4,2,1243542
mmClasicaOpenMP,1500,4,3,1213771
mmClasicaOpenMP,1500,4,4,1165350
mmClasicaOpenMP,1500,4,5,1308780
mmClasicaOpenMP,1500,4,6,1339768
mmClasicaOpenMP,1500,4,7,1206252
mmClasicaOpenMP,1500,4,8,1197392
mmClasicaOpenMP,1500,4,9,1214057
mmClasicaOpenMP,1500,4,10,1343127
mmClasicaOpenMP,1500,4,11,1189630
mmClasicaOpenMP,1500,4,12,1348593
mmClasicaOpenMP,1500,4,13,1352407
mmClasicaOpenMP,1500,4,14,1289799
mmClasicaOpenMP,1500,4,15,1205567
mmClasicaOpenMP,1500,4,16,1343560
mmClasicaOpenMP,1500,4,17,1231313
mmClasicaOpenMP,1500,4,18,1201973
mmClasicaOpenMP,1500,4,19,1206515
mmClasicaOpenMP,1500,4,20,1149182
mmClasicaOpenMP,1500,4,21,1236552
mmClasicaOpenMP,1500,4,22,1195791
mmClasicaOpenMP,1500,4,23,1296732
mmClasicaOpenMP,1500,4,24,1220639
mmClasicaOpenMP,1500,4,25,1160402
mmClasicaOpenMP,1500,4,26,1277738
mmClasicaOpenMP,1500,4,27,1215935
mmClasicaOpenMP,1500,4,28,1329890
