Algoritmo,Tamano_Matriz,Num_Hilos,Repeticion,Tiempo_usec
mmClasicaFork,1500,16,21,4065517
mmClasicaFork,1500,16,22,4053610
mmClasicaFork,1500,16,23,4008727
mmClasicaFork,1500,16,24,3897568
mmClasicaFork,1500,16,25,3946783
mmClasicaFork,1500,16,26,3874510
mmClasicaFork,1500,16,27,3957018
mmClasicaFork,1500,16,28,4087901
mmClasicaFork,1500,16,29,3986870
mmClasicaFork,1500,16,30,4009953
mmClasicaOpenMP,100,1,1,1993
mmClasicaOpenMP,100,1,2,1594
mmClasicaOpenMP,100,1,3,792
mmClasicaOpenMP,100,1,4,2366
mmClasicaOpenMP,100,1,5,1466
mmClasicaOpenMP,100,1,6,1037
mmClasicaOpenMP,100,1,7,1041
mmClasicaOpenMP,100,1,8,1041
mmClasicaOpenMP,100,1,9,1187
mmClasicaOpenMP,100,1,10,1123
mmClasicaOpenMP,100,1,11,1048
mmClasicaOpenMP,100,1,12,1043
mmClasicaOpenMP,100,1,13,1248
mmClasicaOpenMP,100,1,14,1191
mmClasicaOpenMP,100,1,15,1042
mmClasicaOpenMP,100,1,16,1186
mmClasicaOpenMP,100,1,17,1504
mmClasicaOpenMP,100,1,18,1062
mmClasicaOpenMP,100,1,19,1036
mmClasicaOpenMP,100,1,20,1908
mmClasicaOpenMP,100,1,21,1046
mmClasicaOpenMP,100,1,22,1085
mmClasicaOpenMP,100,1,23,1077
mmClasicaOpenMP,100,1,24,2711
mmClasicaOpenMP,100,1,25,2750
mmClasicaOpenMP,100,1,26,1492
mmClasicaOpenMP,100,1,27,1049
mmClasicaOpenMP,100,1,28,1101
mmClasicaOpenMP,100,1,29,1170
mmClasicaOpenMP,100,1,30,1037
mmClasicaOpenMP,100,2,1,1540
mmClasicaOpenMP,100,2,2,1194
mmClasicaOpenMP,100,2,3,973
mmClasicaOpenMP,100,2,4,1069
mmClasicaOpenMP,100,2,5,1952
mmClasicaOpenMP,100,2,6,830
mmClasicaOpenMP,100,2,7,906
mmClasicaOpenMP,100,2,8,639
mmClasicaOpenMP,100,2,9,1013
mmClasicaOpenMP,100,2,10,989
mmClasicaOpenMP,100,2,11,653
mmClasicaOpenMP,100,2,12,4734
mmClasicaOpenMP,100,2,13,4501
mmClasicaOpenMP,100,2,14,603
mmClasicaOpenMP,100,2,15,662
mmClasicaOpenMP,100,2,16,611
mmClasicaOpenMP,100,2,17,613
mmClasicaOpenMP,100,2,18,1306
mmClasicaOpenMP,100,2,19,1530
mmClasicaOpenMP,100,2,20,1228
mmClasicaOpenMP,100,2,21,1409
mmClasicaOpenMP,100,2,22,1805
mmClasicaOpenMP,100,2,23,2452
mmClasicaOpenMP,100,2,24,1578
mmClasicaOpenMP,100,2,25,1463
mmClasicaOpenMP,100,2,26,1271
mmClasicaOpenMP,100,2,27,1386
mmClasicaOpenMP,100,2,28,728
mmClasicaOpenMP,100,2,29,1076
mmClasicaOpenMP,100,2,30,741
mmClasicaOpenMP,100,4,1,766
mmClasicaOpenMP,100,4,2,861
mmClasicaOpenMP,100,4,3,718
mmClasicaOpenMP,100,4,4,905
mmClasicaOpenMP,100,4,5,2307
mmClasicaOpenMP,100,4,6,682
mmClasicaOpenMP,100,4,7,668
mmClasicaOpenMP,100,4,8,470
mmClasicaOpenMP,100,4,9,445
mmClasicaOpenMP,100,4,10,3694
mmClasicaOpenMP,100,4,11,1180
mmClasicaOpenMP,100,4,12,6525
mmClasicaOpenMP,100,4,13,6487
mmClasicaOpenMP,100,4,14,451
mmClasicaOpenMP,100,4,15,396
mmClasicaOpenMP,100,4,16,386
mmClasicaOpenMP,100,4,17,370
mmClasicaOpenMP,100,4,18,425
mmClasicaOpenMP,100,4,19,913
mmClasicaOpenMP,100,4,20,385
mmClasicaOpenMP,100,4,21,611
mmClasicaOpenMP,100,4,22,398
mmClasicaOpenMP,100,4,23,516
mmClasicaOpenMP,100,4,24,446
mmClasicaOpenMP,100,4,25,489
mmClasicaOpenMP,100,4,26,399
mmClasicaOpenMP,100,4,27,428
mmClasicaOpenMP,100,4,28,491
mmClasicaOpenMP,100,4,29,432
mmClasicaOpenMP,100,4,30,417
mmClasicaOpenMP,100,8,1,676
mmClasicaOpenMP,100,8,2,648
mmClasicaOpenMP,100,8,3,708
mmClasicaOpenMP,100,8,4,566
mmClasicaOpenMP,100,8,5,692
mmClasicaOpenMP,100,8,6,691
mmClasicaOpenMP,100,8,7,1023
mmClasicaOpenMP,100,8,8,643
mmClasicaOpenMP,100,8,9,787
mmClasicaOpenMP,100,8,10,681
mmClasicaOpenMP,100,8,11,1110
mmClasicaOpenMP,100,8,12,682
mmClasicaOpenMP,100,8,13,4040
mmClasicaOpenMP,100,8,14,3016
mmClasicaOpenMP,100,8,15,873
mmClasicaOpenMP,100,8,16,703
mmClasicaOpenMP,100,8,17,869
mmClasicaOpenMP,100,8,18,679
mmClasicaOpenMP,100,8,19,848
mmClasicaOpenMP,100,8,20,744
mmClasicaOpenMP,100,8,21,1262
mmClasicaOpenMP,100,8,22,750
mmClasicaOpenMP,100,8,23,1029
mmClasicaOpenMP,100,8,24,925
mmClasicaOpenMP,100,8,25,787
mmClasicaOpenMP,100,8,26,966
mmClasicaOpenMP,100,8,27,1650
mmClasicaOpenMP,100,8,28,1235
mmClasicaOpenMP,100,8,29,1157
mmClasicaOpenMP,100,8,30,867
mmClasicaOpenMP,100,12,1,988
mmClasicaOpenMP,100,12,2,930
mmClasicaOpenMP,100,12,3,895
mmClasicaOpenMP,100,12,4,1936
mmClasicaOpenMP,100,12,5,1098
mmClasicaOpenMP,100,12,6,1550
mmClasicaOpenMP,100,12,7,1308
mmClasicaOpenMP,100,12,8,912
mmClasicaOpenMP,100,12,9,1019
mmClasicaOpenMP,100,12,10,1174
mmClasicaOpenMP,100,12,11,1880
mmClasicaOpenMP,100,12,12,1101
mmClasicaOpenMP,100,12,13,1074
mmClasicaOpenMP,100,12,14,1035
mmClasicaOpenMP,100,12,15,1028
mmClasicaOpenMP,100,12,16,1030
mmClasicaOpenMP,100,12,17,1081
mmClasicaOpenMP,100,12,18,726
mmClasicaOpenMP,100,12,19,1013
mmClasicaOpenMP,100,12,20,997
mmClasicaOpenMP,100,12,21,1105
mmClasicaOpenMP,100,12,22,1002
mmClasicaOpenMP,100,12,23,901
mmClasicaOpenMP,100,12,24,733
mmClasicaOpenMP,100,12,25,870
mmClasicaOpenMP,100,12,26,826
mmClasicaOpenMP,100,12,27,871
mmClasicaOpenMP,100,12,28,1103
mmClasicaOpenMP,100,12,29,838
mmClasicaOpenMP,100,12,30,864
mmClasicaOpenMP,100,16,1,1615
mmClasicaOpenMP,100,16,2,1243
mmClasicaOpenMP,100,16,3,1258
mmClasicaOpenMP,100,16,4,1173
mmClasicaOpenMP,100,16,5,1241
mmClasicaOpenMP,100,16,6,1720
mmClasicaOpenMP,100,16,7,1210
mmClasicaOpenMP,100,16,8,1264
mmClasicaOpenMP,100,16,9,4134
mmClasicaOpenMP,100,16,10,1143
mmClasicaOpenMP,100,16,11,1155
mmClasicaOpenMP,100,16,12,1133
mmClasicaOpenMP,100,16,13,1066
mmClasicaOpenMP,100,16,14,1337
mmClasicaOpenMP,100,16,15,1092
mmClasicaOpenMP,100,16,16,1168
mmClasicaOpenMP,100,16,17,1039
mmClasicaOpenMP,100,16,18,1190
mmClasicaOpenMP,100,16,19,1050
mmClasicaOpenMP,100,16,20,1029
mmClasicaOpenMP,100,16,21,1124
mmClasicaOpenMP,100,16,22,1419
mmClasicaOpenMP,100,16,23,1237
mmClasicaOpenMP,100,16,24,1087
mmClasicaOpenMP,100,16,25,1035
mmClasicaOpenMP,100,16,26,989
mmClasicaOpenMP,100,16,27,1047
mmClasicaOpenMP,100,16,28,863
mmClasicaOpenMP,100,16,29,1323
mmClasicaOpenMP,100,16,30,1338
mmClasicaOpenMP,500,1,1,189163
mmClasicaOpenMP,500,1,2,148017
mmClasicaOpenMP,500,1,3,145024
mmClasicaOpenMP,500,1,4,189813
mmClasicaOpenMP,500,1,5,188806
mmClasicaOpenMP,500,1,6,145267
mmClasicaOpenMP,500,1,7,144645
mmClasicaOpenMP,500,1,8,149928
mmClasicaOpenMP,500,1,9,191431
mmClasicaOpenMP,500,1,10,189401
mmClasicaOpenMP,500,1,11,187601
mmClasicaOpenMP,500,1,12,190318
mmClasicaOpenMP,500,1,13,188518
mmClasicaOpenMP,500,1,14,191110
mmClasicaOpenMP,500,1,15,189589
mmClasicaOpenMP,500,1,16,188633
mmClasicaOpenMP,500,1,17,188057
mmClasicaOpenMP,500,1,18,193056
mmClasicaOpenMP,500,1,19,200367
mmClasicaOpenMP,500,1,20,187943
mmClasicaOpenMP,500,1,21,187442
mmClasicaOpenMP,500,1,22,189167
mmClasicaOpenMP,500,1,23,197125
mmClasicaOpenMP,500,1,24,190512
mmClasicaOpenMP,500,1,25,187810
mmClasicaOpenMP,500,1,26,189174
mmClasicaOpenMP,500,1,27,188906
mmClasicaOpenMP,500,1,28,189851
mmClasicaOpenMP,500,1,29,187365
mmClasicaOpenMP,500,1,30,188241
mmClasicaOpenMP,500,2,1,103742
mmClasicaOpenMP,500,2,2,102517
mmClasicaOpenMP,500,2,3,99520
mmClasicaOpenMP,500,2,4,96625
mmClasicaOpenMP,500,2,5,95569
mmClasicaOpenMP,500,2,6,101799
mmClasicaOpenMP,500,2,7,105547
mmClasicaOpenMP,500,2,8,95575
mmClasicaOpenMP,500,2,9,94482
mmClasicaOpenMP,500,2,10,101029
mmClasicaOpenMP,500,2,11,102238
mmClasicaOpenMP,500,2,12,98109
mmClasicaOpenMP,500,2,13,101048
mmClasicaOpenMP,500,2,14,122258
mmClasicaOpenMP,500,2,15,109222
mmClasicaOpenMP,500,2,16,103222
mmClasicaOpenMP,500,2,17,106680
mmClasicaOpenMP,500,2,18,94357
mmClasicaOpenMP,500,2,19,95444
mmClasicaOpenMP,500,2,20,100219
mmClasicaOpenMP,500,2,21,105108
mmClasicaOpenMP,500,2,22,104015
mmClasicaOpenMP,500,2,23,95814
mmClasicaOpenMP,500,2,24,110625
mmClasicaOpenMP,500,2,25,101602
mmClasicaOpenMP,500,2,26,102395
mmClasicaOpenMP,500,2,27,103281
mmClasicaOpenMP,500,2,28,101783
mmClasicaOpenMP,500,2,29,139585
mmClasicaOpenMP,500,2,30,103527
mmClasicaOpenMP,500,4,1,70760
mmClasicaOpenMP,500,4,2,57599
mmClasicaOpenMP,500,4,3,51740
mmClasicaOpenMP,500,4,4,56056
mmClasicaOpenMP,500,4,5,54409
mmClasicaOpenMP,500,4,6,55760
mmClasicaOpenMP,500,4,7,55663
mmClasicaOpenMP,500,4,8,53312
mmClasicaOpenMP,500,4,9,56170
mmClasicaOpenMP,500,4,10,54573
mmClasicaOpenMP,500,4,11,58383
mmClasicaOpenMP,500,4,12,50760
mmClasicaOpenMP,500,4,13,49602
mmClasicaOpenMP,500,4,14,58525
mmClasicaOpenMP,500,4,15,66498
mmClasicaOpenMP,500,4,16,57224
mmClasicaOpenMP,500,4,17,51767
mmClasicaOpenMP,500,4,18,48110
mmClasicaOpenMP,500,4,19,59796
mmClasicaOpenMP,500,4,20,53698
mmClasicaOpenMP,500,4,21,53788
mmClasicaOpenMP,500,4,22,51266
mmClasicaOpenMP,500,4,23,53120
mmClasicaOpenMP,500,4,24,54604
mmClasicaOpenMP,500,4,25,57641
mmClasicaOpenMP,500,4,26,52999
mmClasicaOpenMP,500,4,27,55629
mmClasicaOpenMP,500,4,28,48328
mmClasicaOpenMP,500,4,29,49684
mmClasicaOpenMP,500,4,30,60987
mmClasicaOpenMP,500,8,1,70015
mmClasicaOpenMP,500,8,2,58795
mmClasicaOpenMP,500,8,3,55543
mmClasicaOpenMP,500,8,4,52050
mmClasicaOpenMP,500,8,5,49439
mmClasicaOpenMP,500,8,6,53813
mmClasicaOpenMP,500,8,7,48076
mmClasicaOpenMP,500,8,8,50821
mmClasicaOpenMP,500,8,9,51788
mmClasicaOpenMP,500,8,10,46248
mmClasicaOpenMP,500,8,11,55135
mmClasicaOpenMP,500,8,12,51304
mmClasicaOpenMP,500,8,13,52133
mmClasicaOpenMP,500,8,14,50021
mmClasicaOpenMP,500,8,15,54791
mmClasicaOpenMP,500,8,16,54695
mmClasicaOpenMP,500,8,17,51678
mmClasicaOpenMP,500,8,18,51921
mmClasicaOpenMP,500,8,19,54393
mmClasicaOpenMP,500,8,20,53626
mmClasicaOpenMP,500,8,21,52531
mmClasicaOpenMP,500,8,22,64560
mmClasicaOpenMP,500,8,23,50344
mmClasicaOpenMP,500,8,24,55704
mmClasicaOpenMP,500,8,25,56045
mmClasicaOpenMP,500,8,26,52543
mmClasicaOpenMP,500,8,27,54564
mmClasicaOpenMP,500,8,28,56796
mmClasicaOpenMP,500,8,29,52051
mmClasicaOpenMP,500,8,30,54534
mmClasicaOpenMP,500,12,1,59539
mmClasicaOpenMP,500,12,2,53899
mmClasicaOpenMP,500,12,3,51398
mmClasicaOpenMP,500,12,4,56120
mmClasicaOpenMP,500,12,5,52589
mmClasicaOpenMP,500,12,6,53961
mmClasicaOpenMP,500,12,7,53176
mmClasicaOpenMP,500,12,8,51345
mmClasicaOpenMP,500,12,9,52642
mmClasicaOpenMP,500,12,10,56451
mmClasicaOpenMP,500,12,11,53431
mmClasicaOpenMP,500,12,12,53161
mmClasicaOpenMP,500,12,13,53462
mmClasicaOpenMP,500,12,14,51602
mmClasicaOpenMP,500,12,15,53109
mmClasicaOpenMP,500,12,16,52477
mmClasicaOpenMP,500,12,17,50780
mmClasicaOpenMP,500,12,18,52633
mmClasicaOpenMP,500,12,19,53388
mmClasicaOpenMP,500,12,20,53572
mmClasicaOpenMP,500,12,21,56112
mmClasicaOpenMP,500,12,22,54525
mmClasicaOpenMP,500,12,23,52224
mmClasicaOpenMP,500,12,24,53057
mmClasicaOpenMP,500,12,25,54453
mmClasicaOpenMP,500,12,26,52216
mmClasicaOpenMP,500,12,27,53779
mmClasicaOpenMP,500,12,28,50797
mmClasicaOpenMP,500,12,29,52562
mmClasicaOpenMP,500,12,30,56875
mmClasicaOpenMP,500,16,1,61396
mmClasicaOpenMP,500,16,2,54640
mmClasicaOpenMP,500,16,3,50787
mmClasicaOpenMP,500,16,4,56728
mmClasicaOpenMP,500,16,5,54398
mmClasicaOpenMP,500,16,6,53636
mmClasicaOpenMP,500,16,7,52148
mmClasicaOpenMP,500,16,8,53072
mmClasicaOpenMP,500,16,9,51292
mmClasicaOpenMP,500,16,10,50498
mmClasicaOpenMP,500,16,11,51127
mmClasicaOpenMP,500,16,12,51661
mmClasicaOpenMP,500,16,13,51263
mmClasicaOpenMP,500,16,14,52464
mmClasicaOpenMP,500,16,15,51755
mmClasicaOpenMP,500,16,16,56861
mmClasicaOpenMP,500,16,17,54188
mmClasicaOpenMP,500,16,18,54045
mmClasicaOpenMP,500,16,19,52498
mmClasicaOpenMP,500,16,20,49582
mmClasicaOpenMP,500,16,21,52669
mmClasicaOpenMP,500,16,22,50170
mmClasicaOpenMP,500,16,23,50329
mmClasicaOpenMP,500,16,24,53194
mmClasicaOpenMP,500,16,25,50922
mmClasicaOpenMP,500,16,26,50831
mmClasicaOpenMP,500,16,27,54195
mmClasicaOpenMP,500,16,28,54571
mmClasicaOpenMP,500,16,29,54708
mmClasicaOpenMP,500,16,30,53780
mmClasicaOpenMP,1000,1,1,1678032
mmClasicaOpenMP,1000,1,2,1697126
mmClasicaOpenMP,1000,1,3,1730856
mmClasicaOpenMP,1000,1,4,1713023
mmClasicaOpenMP,1000,1,5,1731542
mmClasicaOpenMP,1000,1,6,1718225
mmClasicaOpenMP,1000,1,7,1781446
mmClasicaOpenMP,1000,1,8,1679271
mmClasicaOpenMP,1000,1,9,1699647
mmClasicaOpenMP,1000,1,10,1749953
mmClasicaOpenMP,1000,1,11,1684198
mmClasicaOpenMP,1000,1,12,1621251
mmClasicaOpenMP,1000,1,13,1718578
mmClasicaOpenMP,1000,1,14,1782398
mmClasicaOpenMP,1000,1,15,1695477
mmClasicaOpenMP,1000,1,16,1700450
mmClasicaOpenMP,1000,1,17,1732741
mmClasicaOpenMP,1000,1,18,1732750
mmClasicaOpenMP,1000,1,19,1735931
mmClasicaOpenMP,1000,1,20,1696914
mmClasicaOpenMP,1000,1,21,1702224
mmClasicaOpenMP,1000,1,22,1684338
mmClasicaOpenMP,1000,1,23,1693271
mmClasicaOpenMP,1000,1,24,1704411
mmClasicaOpenMP,1000,1,25,1304077
mmClasicaOpenMP,1000,1,26,1307998
mmClasicaOpenMP,1000,1,27,1302255
mmClasicaOpenMP,1000,1,28,1760922
mmClasicaOpenMP,1000,1,29,1705685
mmClasicaOpenMP,1000,1,30,1689677
mmClasicaOpenMP,1000,2,1,842782
mmClasicaOpenMP,1000,2,2,846290
mmClasicaOpenMP,1000,2,3,850482
mmClasicaOpenMP,1000,2,4,892102
mmClasicaOpenMP,1000,2,5,833345
mmClasicaOpenMP,1000,2,6,841181
mmClasicaOpenMP,1000,2,7,846053
mmClasicaOpenMP,1000,2,8,801342
mmClasicaOpenMP,1000,2,9,846149
mmClasicaOpenMP,1000,2,10,863293
mmClasicaOpenMP,1000,2,11,909409
mmClasicaOpenMP,1000,2,12,1163887
mmClasicaOpenMP,1000,2,13,957756
mmClasicaOpenMP,1000,2,14,867691
mmClasicaOpenMP,1000,2,15,858781
mmClasicaOpenMP,1000,2,16,832837
mmClasicaOpenMP,1000,2,17,845600
mmClasicaOpenMP,1000,2,18,1060097
mmClasicaOpenMP,1000,2,19,869317
mmClasicaOpenMP,1000,2,20,838540
mmClasicaOpenMP,1000,2,21,851380
mmClasicaOpenMP,1000,2,22,879223
mmClasicaOpenMP,1000,2,23,1042637
mmClasicaOpenMP,1000,2,24,879820
mmClasicaOpenMP,1000,2,25,891711
mmClasicaOpenMP,1000,2,26,857634
mmClasicaOpenMP,1000,2,27,850449
mmClasicaOpenMP,1000,2,28,866270
mmClasicaOpenMP,1000,2,29,868592
mmClasicaOpenMP,1000,2,30,839429
mmClasicaOpenMP,1000,4,1,426242
mmClasicaOpenMP,1000,4,2,422628
mmClasicaOpenMP,1000,4,3,425868
mmClasicaOpenMP,1000,4,4,426072
mmClasicaOpenMP,1000,4,5,426299
mmClasicaOpenMP,1000,4,6,450055
mmClasicaOpenMP,1000,4,7,439259
mmClasicaOpenMP,1000,4,8,428517
mmClasicaOpenMP,1000,4,9,435548
mmClasicaOpenMP,1000,4,10,428319
mmClasicaOpenMP,1000,4,11,429726
mmClasicaOpenMP,1000,4,12,426619
mmClasicaOpenMP,1000,4,13,440158
mmClasicaOpenMP,1000,4,14,421652
mmClasicaOpenMP,1000,4,15,435795
mmClasicaOpenMP,1000,4,16,423309
mmClasicaOpenMP,1000,4,17,422549
mmClasicaOpenMP,1000,4,18,431745
mmClasicaOpenMP,1000,4,19,434370
mmClasicaOpenMP,1000,4,20,434376
mmClasicaOpenMP,1000,4,21,447249
mmClasicaOpenMP,1000,4,22,422715
mmClasicaOpenMP,1000,4,23,429312
mmClasicaOpenMP,1000,4,24,438252
mmClasicaOpenMP,1000,4,25,427757
mmClasicaOpenMP,1000,4,26,432665
mmClasicaOpenMP,1000,4,27,432808
mmClasicaOpenMP,1000,4,28,423864
mmClasicaOpenMP,1000,4,29,431931
mmClasicaOpenMP,1000,4,30,440456
mmClasicaOpenMP,1000,8,1,435818
mmClasicaOpenMP,1000,8,2,424210
mmClasicaOpenMP,1000,8,3,437607
mmClasicaOpenMP,1000,8,4,427306
mmClasicaOpenMP,1000,8,5,428526
mmClasicaOpenMP,1000,8,6,427831
mmClasicaOpenMP,1000,8,7,432788
mmClasicaOpenMP,1000,8,8,443055
mmClasicaOpenMP,1000,8,9,429347
mmClasicaOpenMP,1000,8,10,436168
mmClasicaOpenMP,1000,8,11,433704
mmClasicaOpenMP,1000,8,12,433495
mmClasicaOpenMP,1000,8,13,422575
mmClasicaOpenMP,1000,8,14,427312
mmClasicaOpenMP,1000,8,15,427737
mmClasicaOpenMP,1000,8,16,414773
mmClasicaOpenMP,1000,8,17,377034
mmClasicaOpenMP,1000,8,18,395785
mmClasicaOpenMP,1000,8,19,406181
mmClasicaOpenMP,1000,8,20,410446
mmClasicaOpenMP,1000,8,21,422496
mmClasicaOpenMP,1000,8,22,430073
mmClasicaOpenMP,1000,8,23,426996
mmClasicaOpenMP,1000,8,24,414182
mmClasicaOpenMP,1000,8,25,421604
mmClasicaOpenMP,1000,8,26,425785
mmClasicaOpenMP,1000,8,27,397721
mmClasicaOpenMP,1000,8,28,427022
mmClasicaOpenMP,1000,8,29,403470
mmClasicaOpenMP,1000,8,30,425762
mmClasicaOpenMP,1000,12,1,435364
mmClasicaOpenMP,1000,12,2,430435
mmClasicaOpenMP,1000,12,3,400098
mmClasicaOpenMP,1000,12,4,425523
mmClasicaOpenMP,1000,12,5,427255
mmClasicaOpenMP,1000,12,6,422351
mmClasicaOpenMP,1000,12,7,403590
mmClasicaOpenMP,1000,12,8,411704
mmClasicaOpenMP,1000,12,9,402763
mmClasicaOpenMP,1000,12,10,405806
mmClasicaOpenMP,1000,12,11,399363
mmClasicaOpenMP,1000,12,12,381011
mmClasicaOpenMP,1000,12,13,424264
mmClasicaOpenMP,1000,12,14,429694
mmClasicaOpenMP,1000,12,15,446252
mmClasicaOpenMP,1000,12,16,425428
mmClasicaOpenMP,1000,12,17,421175
mmClasicaOpenMP,1000,12,18,431598
mmClasicaOpenMP,1000,12,19,426271
mmClasicaOpenMP,1000,12,20,429490
mmClasicaOpenMP,1000,12,21,424424
mmClasicaOpenMP,1000,12,22,425474
mmClasicaOpenMP,1000,12,23,423298
mmClasicaOpenMP,1000,12,24,434209
mmClasicaOpenMP,1000,12,25,427336
mmClasicaOpenMP,1000,12,26,429912
mmClasicaOpenMP,1000,12,27,421561
mmClasicaOpenMP,1000,12,28,434071
mmClasicaOpenMP,1000,12,29,431664
mmClasicaOpenMP,1000,12,30,425679
mmClasicaOpenMP,1000,16,1,429567
mmClasicaOpenMP,1000,16,2,437943
mmClasicaOpenMP,1000,16,3,431537
mmClasicaOpenMP,1000,16,4,380115
mmClasicaOpenMP,1000,16,5,397978
mmClasicaOpenMP,1000,16,6,397786
mmClasicaOpenMP,1000,16,7,393414
mmClasicaOpenMP,1000,16,8,395707
mmClasicaOpenMP,1000,16,9,395105
mmClasicaOpenMP,1000,16,10,417054
mmClasicaOpenMP,1000,16,11,395684
mmClasicaOpenMP,1000,16,12,403148
mmClasicaOpenMP,1000,16,13,401768
mmClasicaOpenMP,1000,16,14,394098
mmClasicaOpenMP,1000,16,15,394449
mmClasicaOpenMP,1000,16,16,399041
mmClasicaOpenMP,1000,16,17,428388
mmClasicaOpenMP,1000,16,18,405457
mmClasicaOpenMP,1000,16,19,424323
mmClasicaOpenMP,1000,16,20,407656
mmClasicaOpenMP,1000,16,21,422907
mmClasicaOpenMP,1000,16,22,424576
mmClasicaOpenMP,1000,16,23,424843
mmClasicaOpenMP,1000,16,24,405245
mmClasicaOpenMP,1000,16,25,398109
mmClasicaOpenMP,1000,16,26,442426
mmClasicaOpenMP,1000,16,27,424640
mmClasicaOpenMP,1000,16,28,399247
mmClasicaOpenMP,1000,16,29,399905
mmClasicaOpenMP,1000,16,30,398087
mmClasicaOpenMP,1500,1,1,7683385
mmClasicaOpenMP,1500,1,2,7435210
mmClasicaOpenMP,1500,1,3,8141597
mmClasicaOpenMP,1500,1,4,7849576
mmClasicaOpenMP,1500,1,5,7297380
mmClasicaOpenMP,1500,1,6,8130543
mmClasicaOpenMP,1500,1,7,8274020
mmClasicaOpenMP,1500,1,8,8165819
mmClasicaOpenMP,1500,1,9,7624723
mmClasicaOpenMP,1500,1,10,7667134
mmClasicaOpenMP,1500,1,11,8580356
mmClasicaOpenMP,1500,1,12,8257131
mmClasicaOpenMP,1500,1,13,8219314
mmClasicaOpenMP,1500,1,14,7306334
mmClasicaOpenMP,1500,1,15,8203482
mmClasicaOpenMP,1500,1,16,8069523
mmClasicaOpenMP,1500,1,17,7713493
mmClasicaOpenMP,1500,1,18,8494306
mmClasicaOpenMP,1500,1,19,8110634
mmClasicaOpenMP,1500,1,20,8147302
mmClasicaOpenMP,1500,1,21,8266654
mmClasicaOpenMP,1500,1,22,7253209
mmClasicaOpenMP,1500,1,23,8114855
mmClasicaOpenMP,1500,1,24,8229483
mmClasicaOpenMP,1500,1,25,8080222
mmClasicaOpenMP,1500,1,26,8459313
mmClasicaOpenMP,1500,1,27,8102827
mmClasicaOpenMP,1500,1,28,7514580
mmClasicaOpenMP,1500,1,29,7972072
mmClasicaOpenMP,1500,1,30,7771544
mmClasicaOpenMP,1500,2,1,3348837
mmClasicaOpenMP,1500,2,2,4155299
mmClasicaOpenMP,1500,2,3,3880844
mmClasicaOpenMP,1500,2,4,3908158
mmClasicaOpenMP,1500,2,5,3796095
mmClasicaOpenMP,1500,2,6,3426601
mmClasicaOpenMP,1500,2,7,4023814
mmClasicaOpenMP,1500,2,8,3909257
mmClasicaOpenMP,1500,2,9,3885964
mmClasicaOpenMP,1500,2,10,3925307
mmClasicaOpenMP,1500,2,11,3887526
mmClasicaOpenMP,1500,2,12,4438912
mmClasicaOpenMP,1500,2,13,3881206
mmClasicaOpenMP,1500,2,14,3953757
mmClasicaOpenMP,1500,2,15,3911684
mmClasicaOpenMP,1500,2,16,3819789
mmClasicaOpenMP,1500,2,17,3342718
mmClasicaOpenMP,1500,2,18,3865049
mmClasicaOpenMP,1500,2,19,3946538
mmClasicaOpenMP,1500,2,20,3920137
mmClasicaOpenMP,1500,2,21,3428710
mmClasicaOpenMP,1500,2,22,3971619
mmClasicaOpenMP,1500,2,23,3489120
mmClasicaOpenMP,1500,2,24,3945704
mmClasicaOpenMP,1500,2,25,3791196
mmClasicaOpenMP,1500,2,26,4984292
mmClasicaOpenMP,1500,2,27,3790771
mmClasicaOpenMP,1500,2,28,3676973
mmClasicaOpenMP,1500,2,29,4068972
mmClasicaOpenMP,1500,2,30,3976911
mmClasicaOpenMP,1500,4,1,1615863
mmClasicaOpenMP,1500,4,2,1588054
mmClasicaOpenMP,1500,4,3,1776561
mmClasicaOpenMP,1500,4,4,1766774
mmClasicaOpenMP,1500,4,5,1712222
mmClasicaOpenMP,1500,4,6,1768761
mmClasicaOpenMP,1500,4,7,1862011
mmClasicaOpenMP,1500,4,8,1771161
mmClasicaOpenMP,1500,4,9,1747993
mmClasicaOpenMP,1500,4,10,1738962
mmClasicaOpenMP,1500,4,11,1593962
mmClasicaOpenMP,1500,4,12,1773647
mmClasicaOpenMP,1500,4,13,1940013
mmClasicaOpenMP,1500,4,14,1941596
mmClasicaOpenMP,1500,4,15,1617357
mmClasicaOpenMP,1500,4,16,1664779
mmClasicaOpenMP,1500,4,17,1713030
mmClasicaOpenMP,1500,4,18,1729868
mmClasicaOpenMP,1500,4,19,1769928
mmClasicaOpenMP,1500,4,20,2002863
mmClasicaOpenMP,1500,4,21,1678421
mmClasicaOpenMP,1500,4,22,1858717
mmClasicaOpenMP,1500,4,23,2382559
mmClasicaOpenMP,1500,4,24,1645306
mmClasicaOpenMP,1500,4,25,1713532
mmClasicaOpenMP,1500,4,26,1774721
mmClasicaOpenMP,1500,4,27,1756419
mmClasicaOpenMP,1500,4,28,1763979
mmClasicaOpenMP,1500,4,29,1681251
mmClasicaOpenMP,1500,4,30,1756047
mmClasicaOpenMP,1500,8,1,1543089
mmClasicaOpenMP,1500,8,2,1552206
mmClasicaOpenMP,1500,8,3,1540506
mmClasicaOpenMP,1500,8,4,1535682
mmClasicaOpenMP,1500,8,5,1516889
mmClasicaOpenMP,1500,8,6,1487209
mmClasicaOpenMP,1500,8,7,1494309
mmClasicaOpenMP,1500,8,8,1469138
mmClasicaOpenMP,1500,8,9,1461690
